frame,127,255,0,None
0,6431.0,284449.0,0.0,0.0
1,54.0,290880.0,290880.0,0.0
2,52.0,290880.0,290880.0,0.0
3,61.0,290880.0,290880.0,0.0
4,92.0,9365.0,290880.0,0.0
5,16.0,9371.0,290880.0,0.0
6,13.0,11994.0,290880.0,0.0
7,16.0,12693.0,290880.0,0.0
8,19.0,5184.0,290880.0,0.0
9,24.0,4913.0,290880.0,0.0
10,25.0,5791.0,290880.0,0.0
11,25.0,8082.0,290880.0,0.0
12,11.0,8161.0,290880.0,0.0
13,13.0,8090.0,290880.0,0.0
14,7.0,7794.0,290880.0,0.0
15,6.0,4797.0,281461.0,0.0
16,8.0,4922.0,281457.0,0.0
17,3.0,4091.0,278825.0,0.0
18,5.0,2956.0,278095.0,0.0
19,5.0,2886.0,285680.0,0.0
20,5.0,2908.0,285954.0,0.0
21,2.0,3141.0,285073.0,0.0
22,4.0,3048.0,282779.0,0.0
23,5.0,2829.0,282695.0,0.0
24,6.0,2999.0,282765.0,0.0
25,5.0,3004.0,283061.0,0.0
26,5.0,3135.0,286072.0,0.0
27,6.0,3070.0,285945.0,0.0
28,4.0,2892.0,286782.0,0.0
29,4.0,2801.0,287918.0,0.0
30,5.0,2827.0,287986.0,0.0
31,4.0,2643.0,287969.0,0.0
32,4.0,2607.0,287734.0,0.0
33,6.0,2654.0,287827.0,0.0
34,17.0,2570.0,288046.0,0.0
35,15.0,2523.0,287879.0,0.0
36,16.0,2724.0,287872.0,0.0
37,16.0,273496.0,287740.0,0.0
38,17.0,273496.0,287804.0,0.0
39,26.0,273681.0,287983.0,0.0
40,21.0,273653.0,288074.0,0.0
41,57.0,273686.0,288047.0,0.0
42,24.0,273115.0,288233.0,0.0
43,27.0,270449.0,288269.0,0.0
44,19.0,267952.0,288221.0,0.0
45,17.0,256958.0,288306.0,0.0
46,80.0,252771.0,288353.0,0.0
47,88.0,246980.0,288150.0,0.0
48,73.0,241201.0,17367.0,0.0
49,90.0,49284.0,17369.0,0.0
50,115.0,50145.0,17183.0,0.0
51,117.0,49691.0,17211.0,0.0
52,119.0,57178.0,17177.0,0.0
53,94.0,62403.0,17739.0,0.0
54,111.0,72724.0,20410.0,0.0
55,88.0,79688.0,22871.0,0.0
56,107.0,86434.0,33898.0,0.0
57,108.0,87462.0,38082.0,0.0
58,126.0,92706.0,43881.0,0.0
59,129.0,92394.0,49662.0,0.0
60,117.0,91866.0,241516.0,0.0
61,118.0,91465.0,240647.0,0.0
62,122.0,90678.0,241116.0,0.0
63,115.0,91024.0,233612.0,0.0
64,119.0,89266.0,228362.0,0.0
65,114.0,87828.0,218039.0,0.0
66,111.0,86919.0,211073.0,0.0
67,110.0,85057.0,204352.0,0.0
68,173.0,83208.0,203307.0,0.0
69,169.0,82452.0,198086.0,0.0
70,202.0,80510.0,198379.0,0.0
71,196.0,79206.0,198906.0,0.0
72,212.0,77898.0,199289.0,0.0
73,234.0,74129.0,200073.0,0.0
74,209.0,71771.0,199739.0,0.0
75,208.0,64592.0,201496.0,0.0
76,210.0,65036.0,202930.0,0.0
77,281.0,64617.0,203846.0,0.0
78,274.0,64051.0,205704.0,0.0
79,271.0,63615.0,207558.0,0.0
80,267.0,185446.0,208317.0,0.0
81,267.0,185049.0,210260.0,0.0
82,274.0,184989.0,211501.0,0.0
83,278.0,184849.0,212813.0,0.0
84,277.0,184677.0,216549.0,0.0
85,339.0,184408.0,218913.0,0.0
86,279.0,184181.0,226076.0,0.0
87,320.0,183989.0,225610.0,0.0
88,290.0,183348.0,226054.0,0.0
89,263.0,178246.0,226621.0,0.0
90,282.0,176537.0,227055.0,0.0
91,229.0,170055.0,105153.0,0.0
92,223.0,160391.0,105557.0,0.0
93,264.0,153279.0,105620.0,0.0
94,288.0,148128.0,105764.0,0.0
95,264.0,137763.0,105936.0,0.0
96,321.0,139066.0,106198.0,0.0
97,322.0,134111.0,106421.0,0.0
98,281.0,126823.0,106614.0,0.0
99,220.0,128180.0,107193.0,0.0
100,137.0,123058.0,112355.0,0.0
101,131.0,115879.0,114023.0,0.0
102,130.0,30620.0,120535.0,0.0
103,125.0,30165.0,130226.0,0.0
104,113.0,29907.0,137319.0,0.0
105,104.0,31723.0,142523.0,0.0
106,139.0,31409.0,152894.0,0.0
107,135.0,32595.0,151550.0,0.0
108,144.0,32327.0,156481.0,0.0
109,139.0,33180.0,163793.0,0.0
110,128.0,33038.0,162379.0,0.0
111,123.0,33844.0,167500.0,0.0
112,144.0,33541.0,174720.0,0.0
113,143.0,33840.0,260040.0,0.0
114,162.0,33484.0,260578.0,0.0
115,159.0,34284.0,260842.0,0.0
116,185.0,33666.0,259027.0,0.0
117,185.0,34595.0,259346.0,0.0
118,172.0,34024.0,258172.0,0.0
119,175.0,36007.0,258449.0,0.0
120,193.0,35912.0,257561.0,0.0
121,176.0,35861.0,257707.0,0.0
122,167.0,35364.0,256892.0,0.0
123,198.0,218914.0,257200.0,0.0
124,198.0,217893.0,256912.0,0.0
125,205.0,218909.0,257273.0,0.0
126,171.0,219837.0,256452.0,0.0
127,176.0,220688.0,257071.0,0.0
128,181.0,220423.0,256123.0,0.0
129,162.0,220044.0,256697.0,0.0
130,212.0,220287.0,254688.0,0.0
131,212.0,220020.0,254783.0,0.0
132,176.0,219901.0,254847.0,0.0
133,161.0,220113.0,255341.0,0.0
134,173.0,220128.0,71773.0,0.0
135,215.0,219809.0,72811.0,0.0
136,267.0,219596.0,71804.0,0.0
137,230.0,219921.0,70845.0,0.0
138,178.0,223737.0,69994.0,0.0
139,181.0,227424.0,70252.0,0.0
140,191.0,225504.0,70665.0,0.0
141,173.0,226064.0,70417.0,0.0
142,186.0,224678.0,70679.0,0.0
143,185.0,223264.0,70817.0,0.0
144,190.0,230420.0,70555.0,0.0
145,189.0,226385.0,70540.0,0.0
146,165.0,224117.0,70895.0,0.0
147,151.0,222129.0,71123.0,0.0
148,166.0,210490.0,70786.0,0.0
149,162.0,205233.0,66928.0,0.0
150,149.0,203879.0,63189.0,0.0
151,160.0,202440.0,65146.0,0.0
152,171.0,201353.0,64638.0,0.0
153,140.0,200470.0,66021.0,0.0
154,121.0,198816.0,67425.0,0.0
155,98.0,196901.0,60287.0,0.0
156,93.0,137306.0,64309.0,0.0
157,515.0,120087.0,66578.0,0.0
158,389.0,109300.0,68561.0,0.0
159,426.0,101218.0,80201.0,0.0
160,420.0,235067.0,85482.0,0.0
161,416.0,202623.0,86850.0,0.0
162,435.0,232197.0,88274.0,0.0
163,414.0,231640.0,89365.0,0.0
164,404.0,230183.0,90261.0,0.0
165,390.0,228332.0,91904.0,0.0
166,377.0,228588.0,93808.0,0.0
167,376.0,226566.0,153434.0,0.0
168,377.0,227657.0,170672.0,0.0
169,404.0,227163.0,181482.0,0.0
170,388.0,226188.0,189569.0,0.0
171,386.0,226000.0,55298.0,0.0
172,387.0,225722.0,87868.0,0.0
173,387.0,225085.0,58257.0,0.0
174,386.0,224851.0,58820.0,0.0
175,381.0,224488.0,60281.0,0.0
176,401.0,224203.0,62113.0,0.0
177,427.0,223699.0,61878.0,0.0
178,456.0,223357.0,63910.0,0.0
179,474.0,223099.0,62833.0,0.0
180,422.0,221744.0,63340.0,0.0
181,385.0,219339.0,64316.0,0.0
182,416.0,215349.0,64503.0,0.0
183,415.0,210155.0,64754.0,0.0
184,434.0,206881.0,65407.0,0.0
185,432.0,204790.0,65643.0,0.0
186,468.0,203324.0,66005.0,0.0
187,410.0,200600.0,66290.0,0.0
188,421.0,198041.0,66795.0,0.0
189,418.0,196271.0,67142.0,0.0
190,526.0,193963.0,67380.0,0.0
191,451.0,191812.0,68709.0,0.0
192,465.0,189505.0,71085.0,0.0
193,564.0,186828.0,75057.0,0.0
194,361.0,182926.0,80303.0,0.0
195,548.0,179591.0,83614.0,0.0
196,479.0,174693.0,85674.0,0.0
197,287.0,170495.0,87141.0,0.0
198,238.0,161860.0,89846.0,0.0
199,97.0,153017.0,92407.0,0.0
200,97.0,155145.0,94141.0,0.0
201,103.0,152712.0,96507.0,0.0
202,108.0,65861.0,98647.0,0.0
203,89.0,64129.0,100957.0,0.0
204,83.0,65100.0,103526.0,0.0
205,85.0,66745.0,107503.0,0.0
206,73.0,64513.0,110824.0,0.0
207,67.0,61602.0,115623.0,0.0
208,84.0,60748.0,120024.0,0.0
209,72.0,55892.0,128472.0,0.0
210,67.0,55325.0,137384.0,0.0
211,67.0,54699.0,135448.0,0.0
212,65.0,51887.0,137930.0,0.0
213,60.0,50762.0,224922.0,0.0
214,55.0,50644.0,226654.0,0.0
215,57.0,50240.0,225677.0,0.0
216,55.0,49841.0,224027.0,0.0
217,52.0,47880.0,226278.0,0.0
218,54.0,48081.0,229195.0,0.0
219,58.0,48007.0,230047.0,0.0
220,63.0,48087.0,234915.0,0.0
221,69.0,48146.0,235488.0,0.0
222,67.0,47986.0,236097.0,0.0
223,70.0,47939.0,238921.0,0.0
224,61.0,47597.0,240051.0,0.0
225,56.0,47490.0,240169.0,0.0
226,53.0,47315.0,240575.0,0.0
227,54.0,47052.0,240979.0,0.0
228,55.0,46683.0,242945.0,0.0
229,57.0,46687.0,242742.0,0.0
230,56.0,46512.0,242818.0,0.0
231,55.0,46341.0,242741.0,0.0
232,51.0,46313.0,242680.0,0.0
233,57.0,45832.0,242836.0,0.0
234,56.0,45672.0,242878.0,0.0
235,56.0,45444.0,243214.0,0.0
236,61.0,45036.0,243323.0,0.0
237,50.0,44474.0,243495.0,0.0
238,51.0,44157.0,243767.0,0.0
239,46.0,43775.0,244141.0,0.0
240,46.0,42901.0,244140.0,0.0
241,52.0,42419.0,244314.0,0.0
242,52.0,41839.0,244484.0,0.0
243,38.0,38943.0,244510.0,0.0
244,52.0,38701.0,244992.0,0.0
245,36.0,36280.0,245153.0,0.0
246,41.0,35611.0,245385.0,0.0
247,50.0,34002.0,245787.0,0.0
248,43.0,30807.0,246350.0,0.0
249,66.0,30040.0,246667.0,0.0
250,20.0,29155.0,247044.0,0.0
251,21.0,21748.0,247929.0,0.0
252,20.0,19732.0,248410.0,0.0
253,17.0,17795.0,248995.0,0.0
254,2321.0,17181.0,251891.0,0.0
255,554.0,16592.0,252127.0,0.0
256,586.0,14446.0,254548.0,0.0
257,613.0,159183.0,255231.0,0.0
258,608.0,96118.0,256826.0,0.0
259,722.0,162969.0,260037.0,0.0
260,652.0,163466.0,260799.0,0.0
261,645.0,162965.0,261675.0,0.0
262,826.0,164427.0,269089.0,0.0
263,1117.0,163855.0,271082.0,0.0
264,661.0,163677.0,273065.0,0.0
265,637.0,163937.0,273678.0,0.0
266,795.0,164943.0,274268.0,0.0
267,1131.0,163488.0,276417.0,0.0
268,717.0,163317.0,129376.0,0.0
269,700.0,163561.0,194208.0,0.0
270,709.0,165473.0,127325.0,0.0
271,685.0,164634.0,126801.0,0.0
272,690.0,164630.0,127307.0,0.0
273,673.0,165468.0,125731.0,0.0
274,739.0,165209.0,126373.0,0.0
275,725.0,166141.0,126558.0,0.0
276,718.0,166009.0,126117.0,0.0
277,695.0,165526.0,124820.0,0.0
278,730.0,165496.0,126731.0,0.0
279,698.0,164667.0,126926.0,0.0
280,709.0,164580.0,126524.0,0.0
281,713.0,163931.0,124276.0,0.0
282,705.0,163841.0,125529.0,0.0
283,698.0,163760.0,125550.0,0.0
284,641.0,162213.0,124703.0,0.0
285,632.0,161648.0,124986.0,0.0
286,622.0,161072.0,124049.0,0.0
287,603.0,159440.0,124198.0,0.0
288,566.0,158887.0,124615.0,0.0
289,584.0,158208.0,124659.0,0.0
290,577.0,157854.0,125495.0,0.0
291,660.0,157661.0,125605.0,0.0
292,681.0,157974.0,126219.0,0.0
293,744.0,157755.0,126341.0,0.0
294,1030.0,158375.0,126411.0,0.0
295,1100.0,160728.0,127954.0,0.0
296,1537.0,160997.0,128527.0,0.0
297,1054.0,161856.0,129110.0,0.0
298,668.0,161201.0,130799.0,0.0
299,620.0,160624.0,131361.0,0.0
300,681.0,158898.0,132050.0,0.0
301,898.0,158440.0,132423.0,0.0
302,760.0,157671.0,132653.0,0.0
303,678.0,158998.0,132322.0,0.0
304,643.0,159569.0,132548.0,0.0
305,670.0,159709.0,131845.0,0.0
306,674.0,159670.0,129471.0,0.0
307,725.0,159178.0,129139.0,0.0
308,274.0,158682.0,127994.0,0.0
309,280.0,157999.0,128579.0,0.0
310,266.0,156794.0,128719.0,0.0
311,279.0,39315.0,130928.0,0.0
312,226.0,39155.0,131772.0,0.0
313,221.0,39190.0,132589.0,0.0
314,221.0,39156.0,131201.0,0.0
315,223.0,38916.0,130413.0,0.0
316,224.0,38863.0,130411.0,0.0
317,223.0,38723.0,130532.0,0.0
318,227.0,38664.0,131059.0,0.0
319,240.0,38571.0,131528.0,0.0
320,230.0,38496.0,132207.0,0.0
321,218.0,38486.0,133361.0,0.0
322,226.0,37771.0,251291.0,0.0
323,224.0,37633.0,251445.0,0.0
324,219.0,37579.0,251424.0,0.0
325,225.0,37565.0,251445.0,0.0
326,220.0,37398.0,251738.0,0.0
327,222.0,37072.0,251796.0,0.0
328,229.0,37079.0,251936.0,0.0
329,219.0,37019.0,251993.0,0.0
330,211.0,36817.0,252085.0,0.0
331,225.0,36328.0,252161.0,0.0
332,265.0,36198.0,252167.0,0.0
333,225.0,34886.0,252869.0,0.0
334,260.0,34731.0,253017.0,0.0
335,210.0,33198.0,253083.0,0.0
336,232.0,33050.0,253089.0,0.0
337,209.0,31570.0,253258.0,0.0
338,196.0,30625.0,253589.0,0.0
339,232.0,30351.0,253576.0,0.0
340,309.0,29838.0,253641.0,0.0
341,4287.0,28574.0,253841.0,0.0
342,1015.0,27180.0,254323.0,0.0
343,1384.0,26411.0,254463.0,0.0
344,1355.0,146061.0,255783.0,0.0
345,1377.0,57153.0,255924.0,0.0
346,1556.0,154539.0,257417.0,0.0
347,1312.0,154557.0,257605.0,0.0
348,1403.0,154447.0,259050.0,0.0
349,1276.0,154416.0,260045.0,0.0
350,1317.0,153992.0,260297.0,0.0
351,1247.0,155073.0,260833.0,0.0
352,1242.0,154668.0,262110.0,0.0
353,1232.0,153794.0,263468.0,0.0
354,1237.0,152423.0,264160.0,0.0
355,1234.0,152224.0,140532.0,0.0
356,1275.0,152200.0,232712.0,0.0
357,1264.0,151811.0,134957.0,0.0
358,1258.0,151723.0,134968.0,0.0
359,1261.0,151709.0,135056.0,0.0
360,1263.0,151620.0,134908.0,0.0
361,1249.0,151586.0,135576.0,0.0
362,1269.0,151595.0,134404.0,0.0
363,1276.0,151540.0,134936.0,0.0
364,1280.0,151779.0,135769.0,0.0
365,1269.0,151747.0,137210.0,0.0
366,1261.0,151743.0,137414.0,0.0
367,1270.0,151727.0,137448.0,0.0
368,1264.0,151626.0,137832.0,0.0
369,1270.0,151428.0,137923.0,0.0
370,1236.0,151305.0,137896.0,0.0
371,1211.0,151277.0,137996.0,0.0
372,1202.0,151125.0,138036.0,0.0
373,1188.0,150940.0,138024.0,0.0
374,1162.0,150818.0,138077.0,0.0
375,1168.0,150676.0,137852.0,0.0
376,1174.0,150621.0,137864.0,0.0
377,1174.0,150713.0,137861.0,0.0
378,1182.0,150575.0,137873.0,0.0
379,1176.0,150467.0,137985.0,0.0
380,1185.0,150200.0,138191.0,0.0
381,1146.0,150027.0,138305.0,0.0
382,1169.0,149686.0,138339.0,0.0
383,1179.0,149428.0,138485.0,0.0
384,1412.0,149158.0,138704.0,0.0
385,994.0,149083.0,138851.0,0.0
386,1036.0,148682.0,139002.0,0.0
387,1033.0,123869.0,139071.0,0.0
388,1068.0,118584.0,139005.0,0.0
389,1030.0,124062.0,139137.0,0.0
390,994.0,123968.0,139239.0,0.0
391,1029.0,123891.0,139506.0,0.0
392,999.0,123697.0,139671.0,0.0
393,1018.0,123374.0,140018.0,0.0
394,992.0,123239.0,140267.0,0.0
395,978.0,122991.0,140576.0,0.0
396,993.0,122767.0,140628.0,0.0
397,999.0,122446.0,141019.0,0.0
398,1011.0,112897.0,165599.0,0.0
399,998.0,112885.0,171302.0,0.0
400,1000.0,112834.0,165782.0,0.0
401,1002.0,112784.0,165879.0,0.0
402,1005.0,112789.0,165921.0,0.0
403,991.0,112769.0,166153.0,0.0
404,993.0,112762.0,166512.0,0.0
405,988.0,112791.0,166612.0,0.0
406,977.0,112677.0,166890.0,0.0
407,979.0,112716.0,167095.0,0.0
408,977.0,112693.0,167442.0,0.0
409,980.0,112616.0,177005.0,0.0
410,984.0,112611.0,177002.0,0.0
411,975.0,112613.0,177047.0,0.0
412,959.0,112605.0,177085.0,0.0
413,963.0,112586.0,177093.0,0.0
414,949.0,112532.0,177111.0,0.0
415,934.0,112511.0,177116.0,0.0
416,932.0,112433.0,177084.0,0.0
417,929.0,112353.0,177212.0,0.0
418,920.0,112239.0,177171.0,0.0
419,891.0,112201.0,177199.0,0.0
420,900.0,112116.0,177287.0,0.0
421,896.0,111940.0,177290.0,0.0
422,885.0,111782.0,177290.0,0.0
423,876.0,111677.0,177295.0,0.0
424,873.0,111507.0,177310.0,0.0
425,903.0,111401.0,177373.0,0.0
426,828.0,111132.0,177410.0,0.0
427,843.0,111070.0,177484.0,0.0
428,934.0,110731.0,177578.0,0.0
429,1016.0,110210.0,177707.0,0.0
430,946.0,109910.0,177747.0,0.0
431,964.0,111056.0,177835.0,0.0
432,1037.0,111418.0,178020.0,0.0
433,890.0,111108.0,178207.0,0.0
434,1053.0,110786.0,178303.0,0.0
435,921.0,110141.0,178477.0,0.0
436,974.0,108652.0,178594.0,0.0
437,905.0,109332.0,178872.0,0.0
438,650.0,108537.0,178937.0,0.0
439,510.0,108988.0,179246.0,0.0
440,762.0,108329.0,179842.0,0.0
441,792.0,34846.0,180127.0,0.0
442,482.0,34243.0,178890.0,0.0
443,466.0,35540.0,178446.0,0.0
444,848.0,35221.0,178826.0,0.0
445,497.0,34728.0,179130.0,0.0
446,943.0,32472.0,179702.0,0.0
447,556.0,32613.0,181338.0,0.0
448,841.0,31694.0,180495.0,0.0
449,470.0,32461.0,181422.0,0.0
450,661.0,31072.0,180918.0,0.0
451,495.0,31376.0,181646.0,0.0
452,598.0,30996.0,255384.0,0.0
453,501.0,31537.0,256127.0,0.0
454,545.0,31033.0,254578.0,0.0
455,433.0,31512.0,254867.0,0.0
456,576.0,30744.0,255670.0,0.0
457,516.0,31509.0,257942.0,0.0
458,482.0,31030.0,257419.0,0.0
459,446.0,31784.0,258689.0,0.0
460,506.0,31177.0,257476.0,0.0
461,473.0,31228.0,259252.0,0.0
462,465.0,30900.0,258663.0,0.0
463,440.0,30326.0,259414.0,0.0
464,537.0,30101.0,258682.0,0.0