frame,R,G,B,diffR,diffG,diffB
0,0.004238861386138614,0.009498762376237624,0.03645145764576457,0.0,0.0,0.0
1,0.0004091034103410341,0.0055968096809680965,0.000966034103410341,-0.00382975797579758,-0.003901952695269527,-0.03548542354235423
2,0.0004056655665566557,0.0,0.000966034103410341,-3.437843784378429e-06,-0.0055968096809680965,0.0
3,0.0,0.0,0.0,-0.0004056655665566557,0.0,-0.000966034103410341
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,193.7880947469747,185.51086014851487,206.82259007150716,193.7880947469747,185.51086014851487,206.82259007150716
16,193.82954826732674,185.51579689218923,206.86308787128712,0.041453520352035866,0.004936743674363697,0.04049779977995627
17,193.8088455720572,185.50878369086908,206.84139851485148,-0.020702695269534388,-0.00701320132014871,-0.02168935643564396
18,193.606999449945,185.49713283828382,206.71745737073707,-0.2018461221122152,-0.011650852585262328,-0.12394114411441137
19,193.598676430143,185.49620805830583,206.71345915841584,-0.008323019801991904,-0.0009247799779927846,-0.003998212321221217
20,193.7504366061606,185.51166460396038,206.80978754125414,0.1517601760176035,0.01545654565455834,0.09632838283829415
21,193.64793729372937,185.51991886688668,206.71391639163917,-0.10249931243123456,0.008254262926300271,-0.09587114961496468
22,193.67695269526953,185.52203314081407,206.7345262651265,0.02901540154016402,0.0021142739273898314,0.020609873487330788
23,193.5393736248625,185.50641845434544,206.682525440044,-0.13757907040704254,-0.015614686468637728,-0.05200082508250148
24,193.60841240374037,185.49942244224422,206.7735457920792,0.06903877887788212,-0.0069960121012115906,0.09102035203520131
25,193.49371218371837,185.49866611661167,206.65595434543454,-0.11470022002200153,-0.0007563256325511247,-0.11759144664466703
26,193.50059818481847,185.485475110011,206.67978547854784,0.006886001100099293,-0.013191006600663968,0.02383113311330476
27,193.47318138063807,185.4912575632563,206.6503059680968,-0.027416804180404597,0.005782453245302577,-0.029479510451039914
28,193.44294898239824,185.488424779978,206.63119499449945,-0.030232398239832037,-0.0028327832783077156,-0.019110973597349812
29,193.41115236523652,185.491948569857,206.60589933993398,-0.03179661716171722,0.0035237898789830524,-0.02529565456546834
30,193.49568206820683,185.47424367436744,206.64239892739275,0.0845297029703147,-0.017704895489544015,0.03649958745876347
31,193.4587149339934,185.47463558855887,206.61583814631464,-0.03696713421342679,0.00039191419142525774,-0.026560781078103446
32,193.50982879537955,185.5209467821782,206.65245118261825,0.051113861386141934,0.04631119361934566,0.03661303630360635
33,193.4398308580858,185.5129847359736,206.5930452420242,-0.06999793729374915,-0.00796204620462504,-0.059405940594047024
34,193.50146452145214,185.48724903740373,206.6700495049505,0.06163366336633658,-0.025735698569860688,0.07700426292629459
35,193.63410341034103,185.49318963146314,206.77168248074807,0.13263888888889142,0.005940594059410387,0.10163297579757113
36,193.58494224422444,185.50109667216722,206.7298645489549,-0.04916116611659049,0.007907040704083101,-0.04181793179316173
37,193.60137513751374,185.50284997249724,206.74512169966997,0.01643289328930564,0.0017533003300229666,0.015257150715058287
38,193.51156146864687,185.52010794829482,206.67721053355336,-0.08981366886686715,0.01725797579757682,-0.06791116611660186
39,193.4812946919692,185.5246252750275,206.66860561056106,-0.030266776677677854,0.00451732673266747,-0.008604922992304864
40,193.50896589658967,185.5290050880088,206.68509007150715,0.02767120462047501,0.004379812981312625,0.016484460946088575
41,193.5045345159516,185.52756463146315,206.67726210121012,-0.0044313806380671394,-0.0014404565456516139,-0.007827970297029196
42,193.41831683168317,185.49820200770077,206.69043935643563,-0.08621768426843346,-0.02936262376238119,0.013177255225514273
43,193.39684062156215,185.50017189218923,206.66720297029704,-0.021476210121022632,0.0019698844884601385,-0.023236386138592025
44,193.42531971947196,185.48255294279429,206.6710842959296,0.02847909790980907,-0.017618949394943684,0.0038813256325624934
45,193.47151058855886,185.50313187568756,206.65737761276128,0.04619086908689951,0.020578932893272395,-0.013706683168322797
46,193.47706270627063,185.50012376237623,206.66611661166115,0.005552117711772553,-0.003008113311324223,0.008738998899872286
47,193.453523789879,185.49274614961496,206.6260107260726,-0.023538916391629527,-0.007377612761274577,-0.04010588558855943
48,193.4561365511551,185.49195544554456,206.6282143839384,0.0026127612761115415,-0.0007907040703969415,0.002203657865806008
49,193.4532797029703,185.4924986248625,206.62809405940595,-0.0028568481848196825,0.0005431793179297983,-0.00012032453244614771
50,193.40516707920793,185.47011138613863,206.632924229923,-0.04811262376236414,-0.02238723872386572,0.004830170517038823
51,184.64276677667766,221.84314493949395,221.80782109460947,-8.762400302530267,36.37303355335533,15.174896864686474
52,184.66119361936194,221.84566831683168,221.81777021452146,0.018426842684277744,0.0025233773377237867,0.009949119911993876
53,184.71247249724973,221.84875893839384,221.8536303630363,0.05127887788779617,0.003090621562165552,0.03586014851484265
54,184.7119465071507,221.84323088558855,221.84983842134213,-0.0005259900990211008,-0.005528052805289008,-0.0037919416941747386
55,184.51323913641363,221.72278259075907,221.70573432343235,-0.19870737073708256,-0.12044829482948671,-0.14410409790977496
56,184.42357673267327,221.68912266226621,221.61678355335533,-0.0896624037403626,-0.03365992849285249,-0.08895077007701957
57,184.2899889988999,221.64854235423542,221.60367161716172,-0.13358773377336775,-0.040580308030797596,-0.013111936193610063
58,184.27115649064908,221.64503919141913,221.5921892189219,-0.018832508250824276,-0.003503162816286931,-0.011482398239820668
59,183.79572332233224,221.1786303630363,221.12441900440044,-0.47543316831684024,-0.46640882838283915,-0.4677702145214653
60,183.75563806380637,221.17672235973598,221.10401196369637,-0.04008525852586331,-0.001908003300314931,-0.020407040704071733
61,183.75568619361937,221.1773308580858,221.09684405940595,4.812981299551211e-05,0.000608498349834008,-0.0071679042904122525
62,184.20981848184817,221.5598184818482,221.6168557480748,0.4541322882288057,0.3824876237623869,0.520011688668859
63,182.69489823982397,220.1559165291529,220.4528602860286,-1.5149202420242034,-1.4039019526952927,-1.1639954620462163
64,181.70253025302532,218.89940869086908,219.1906696919692,-0.992367986798655,-1.2565078382838237,-1.2621905940594047
65,180.68239823982398,217.63297923542353,217.88861386138615,-1.0201320132013336,-1.2664294554455466,-1.3020558305830434
66,177.1634213421342,213.94935024752476,214.07245599559957,-3.5189768976897824,-3.6836289878987714,-3.816157865786579
67,175.4080961221122,211.67760244774476,211.6319100660066,-1.7553252200220015,-2.2717477997800017,-2.4405459295929575
68,173.8514748349835,210.68505225522551,211.11465896589658,-1.5566212871287064,-0.9925501925192464,-0.5172511001100304
69,171.94424504950496,209.5981538778878,210.7312706270627,-1.9072297854785347,-1.086898377337718,-0.3833883388338677
70,170.56120737073707,208.901275440044,211.06240374037404,-1.3830376787678915,-0.6968784378437931,0.3311331133113242
71,170.28958333333333,208.87102241474147,211.35672786028604,-0.27162403740373975,-0.030253025302528158,0.29432411991200524
72,170.53030115511552,209.95430418041803,212.6231263751375,0.24071782178219792,1.0832817656765599,1.2663985148514598
73,168.58908140814083,208.6612898789879,211.20406009350936,-1.9412197469746957,-1.2930143014301336,-1.4190662816281474
74,168.59525921342134,208.6620805830583,211.20861867436744,0.006177805280515258,0.0007907040703969415,0.004558580858088135
75,168.00900715071506,207.97694238173818,210.47060643564356,-0.5862520627062793,-0.6851382013201146,-0.7380122387238828
76,168.01893220572057,207.97491749174918,210.48075151265127,0.00992505500551033,-0.0020248899890020766,0.010145077007706504
77,168.83800192519251,208.6301051980198,211.01077764026402,0.8190697194719405,0.655187706270624,0.5300261276127571
78,168.83991336633665,208.6315353410341,211.00936812431243,0.0019114411441307766,0.0014301430142893423,-0.001409515951593221
79,169.20182549504952,209.0905390539054,211.33726278877887,0.3619121287128735,0.4590037128712936,0.32789466446644155
80,169.209024339934,209.08629675467546,211.34614273927392,0.007198844884470645,-0.004242299229929358,0.008879950495042976
81,169.40236179867986,209.29206201870187,211.53695338283828,0.19333745874587294,0.20576526402641093,0.19081064356436173
82,169.8037850660066,209.6266089108911,211.82635451045104,0.4014232673267486,0.3345468921892234,0.2894011276127628
83,169.47751650165017,209.11616817931792,211.46451457645765,-0.3262685643564396,-0.5104407315731692,-0.3618399339933944
84,169.47936949944994,209.11633663366337,211.46526746424644,0.001852997799772993,0.00016845434544165983,0.0007528877887921226
85,169.36204620462047,208.69611179867988,211.05215209020903,-0.11732329482947534,-0.42022483498348606,-0.41311537403740317
86,169.3394630088009,208.6913056930693,211.0438428217822,-0.02258319581957835,-0.0048061056105837,-0.008309268426842209
87,169.08154221672166,207.9773549229923,210.6147689768977,-0.2579207920792328,-0.7139507700769911,-0.42907384488449907
88,169.07758182068207,207.97715209020902,210.61243124312432,-0.003960396039587977,-0.00020283278328747656,-0.0023377337733734294
89,169.07955858085808,207.97783278327833,210.61313600110012,0.0019767601760065645,0.0006806930693130653,0.0007047579757966105
90,169.2288538228823,207.73205445544554,210.2764129537954,0.14929524202420907,-0.24577832783279518,-0.33672304730473
91,169.90427667766778,208.33432687018703,210.84264301430144,0.675422854785495,0.602272414741492,0.566230060506058
92,169.9033862761276,208.33330239273928,210.842474559956,-0.0008904015401753895,-0.001024477447742811,-0.00016845434544165983
93,169.90530459295928,208.32312637513752,210.84063531353135,0.0019183168316772026,-0.010176017601764897,-0.0018392464246517193
94,175.99087252475246,212.16515057755777,218.27314700220023,6.085567931793179,3.842024202420248,7.432511688668882
95,176.05972222222223,212.16669760726072,218.30130638063807,0.06884969746977276,0.0015470297029480662,0.028159378437834448
96,176.03636551155117,212.15905871837182,218.282174779978,-0.023356710671066594,-0.007638888888891415,-0.019131600660074355
97,175.94939493949394,212.14508732123213,218.2894561331133,-0.08697057205722558,-0.013971397139698638,0.007281353135311974
98,175.72243536853685,212.13358429592958,218.2435506050605,-0.22695957095709218,-0.011503025302545211,-0.04590552805279913
99,175.7806311881188,212.13695682068206,218.30525646314632,0.058195819581953856,0.003372524752478512,0.061705858085815635
100,175.84693000550055,212.13498693619363,218.22789122662266,0.06629881738174959,-0.001969884488431717,-0.07736523652366145
101,175.9253747249725,212.12873693619363,218.22625825082508,0.0784447194719462,-0.006249999999994316,-0.0016329757975768189
102,175.8590690319032,212.1154909240924,218.1377406490649,-0.06630569306929601,-0.013246012101234328,-0.08851760176017365
103,175.94046685918593,212.12419898239824,218.2095915841584,0.08139782728272849,0.008708058305842314,0.07185093509349372
104,175.89840140264027,212.1388441969197,218.19834639713972,-0.0420654565456573,0.014645214521465277,-0.011245187018687375
105,175.83972428492848,212.10597841034104,218.12994705720573,-0.05867711771179529,-0.03286578657866812,-0.06839933993398972
106,175.91806243124313,212.10905871837184,218.1916597909791,0.07833814631464975,0.0030803080308032804,0.06171273377336206
107,175.84466102860287,212.12406834433443,218.1629400440044,-0.07340140264025763,0.015009625962591144,-0.028719746974701366
108,175.84151883938395,212.10359598459846,218.12539191419143,-0.003142189218920066,-0.020472359735975942,-0.037548129812961406
109,175.79349903740373,212.10390882838283,218.09126443894388,-0.04801980198021738,0.00031284378437135274,-0.034127475247544226
110,175.7422957920792,212.02847222222223,218.06473116061605,-0.05120324532452969,-0.07543660616059356,-0.026533278327832477
111,175.73068275577558,212.02833127062706,218.0551945819582,-0.011613036303629087,-0.00014095159517069078,-0.009536578657844075
112,175.73555418041803,212.02798748624863,218.05857054455444,0.004871424642459488,-0.00034378437842974563,0.003375962596237514
113,175.54902709020902,212.00585808580857,218.0264301430143,-0.1865270902090117,-0.022129400440064728,-0.03214040154014697
114,175.56367918041803,211.99970090759075,218.04243330583057,0.014652090209011703,-0.006157178217819137,0.016003162816275562
115,175.54325495049505,212.02947607260725,218.07717615511552,-0.02042422992298043,0.02977516501650257,0.03474284928495308
116,175.58101278877888,212.02298886138612,218.09787197469748,0.03775783828382373,-0.006487211221127609,0.02069581958195954
117,175.5928905390539,212.06931724422444,218.15264370187018,0.01187775027503335,0.0463283828383112,0.05477172717269241
118,175.60254400440044,212.07067863036303,218.1509935368537,0.00965346534653122,0.0013613861385977089,-0.0016501650164855164
119,175.56887376237623,212.02914260176019,218.0620358910891,-0.03367024202421476,-0.041536028602848774,-0.08895764576459442
120,175.5985079757976,212.0217409240924,218.09012995049505,0.0296342134213603,-0.007401677667786544,0.02809405940595866
121,175.68670242024203,212.06248624862485,218.1339796479648,0.08819444444444002,0.04074532453245183,0.04384969746973866
122,175.6952660891089,212.06467271727172,218.13838696369638,0.0085636688668842,0.0021864686468688888,0.004407315731583594
123,175.71852654015402,212.15538366336634,218.20555899339934,0.02326045104510399,0.09071094609461738,0.06717202970295943
124,175.7446713421342,212.14967684268427,218.22638201320132,0.026144801980194643,-0.005706820682064517,0.020823019801980536
125,175.84268426842684,212.23322676017602,218.32985423542354,0.09801292629262548,0.08354991749175156,0.10347222222222285
126,175.8617299229923,212.24258800880088,218.33883388338833,0.019045654565474024,0.009361248624855989,0.008979647964793003
127,175.9086289878988,212.32210877337735,218.41062637513753,0.046899064906483545,0.07952076457647195,0.07179249174919278
128,175.90954345434542,212.32220159515953,218.41332164466448,0.000914466446630513,9.282178217517867e-05,0.0026952695269528704
129,176.23596672167216,212.50976003850386,218.6108670242024,0.32642326732673155,0.18755844334432936,0.19754537953792806
130,176.23260794829483,212.50852929042904,218.611702420242,-0.0033587733773288164,-0.0012307480748177113,0.0008353960396050297
131,176.47704207920793,212.5589796479648,218.6401608910891,0.24443413091310617,0.05045035753576599,0.028458470847084527
132,176.48736592409242,212.5606745049505,218.6427186468647,0.010323844884482014,0.0016948569856936047,0.002557755775598025
133,176.58000206270626,212.08607673267326,218.1821782178218,0.09263613861384101,-0.4745977722772352,-0.4605404290429078
134,176.64541391639165,211.93241886688668,218.0390160891089,0.06541185368539004,-0.15365786578658458,-0.14316212871287348
135,176.73088215071508,211.9751512651265,218.07446713421342,0.08546823432342876,0.04273239823982067,0.035451045104508694
136,176.75128231573157,211.90080445544555,218.03830445544554,0.020400165016496885,-0.07434680968094654,-0.03616267876788015
137,131.60562775027503,195.5868399339934,205.97718303080308,-45.14565456545654,-16.313964521452164,-12.061121424642465
138,131.48788160066007,195.39101347634764,205.88583264576457,-0.117746149614959,-0.1958264576457509,-0.09135038503850978
139,131.874027090209,195.35371287128712,205.6549092409241,0.38614548954893735,-0.037300605060522685,-0.23092340484046758
140,132.6876959570957,195.5129641089109,205.57163435093508,0.8136688668867009,0.1592512376237778,-0.08327488998901345
141,133.11586564906492,195.24618055555555,205.51581064356435,0.4281696919692024,-0.26678355335533865,-0.05582370737073461
142,132.9397242849285,195.1575907590759,205.37901883938395,-0.1761413641364129,-0.0885897964796527,-0.1367918041804046
143,132.6131635038504,194.12540910341033,205.13149064906492,-0.3265607810781148,-1.0321816556655676,-0.24752819031903073
144,132.5667216721672,193.93132219471948,205.04476760176019,-0.0464418316831825,-0.1940869086908492,-0.08672304730473002
145,135.01000756325632,193.95266776677667,205.0716137238724,2.4432858910891184,0.02134557205718579,0.02684612211220383
146,135.0781043729373,194.00476141364138,205.11565937843784,0.06809680968098064,0.05209364686470508,0.04404565456545129
147,136.5790257150715,194.12606916941695,205.50082164466446,1.5009213421342054,0.12130775577557529,0.3851622662266152
148,136.56471397139714,194.1119086908691,205.48821507150714,-0.014311743674369382,-0.014160478547864841,-0.012606573157313505
149,137.0067347359736,195.67067175467548,207.45186331133112,0.4420207645764549,1.5587630638063956,1.963648239823982
150,137.0115717821782,195.88524477447746,207.51206339383938,0.004837046204613671,0.21457301980197485,0.06020008250825981
151,136.39289741474147,196.10520489548955,208.20509832233222,-0.6186743674367392,0.21996012101209317,0.6930349284928354
152,138.61114892739275,197.39300742574258,210.2088043179318,2.2182515126512783,1.2878025302530318,2.0037059955995744
153,141.5611626787679,196.3856745049505,209.00243399339934,2.9500137513751383,-1.007332920792095,-1.2063703245324575
154,137.74189700220023,194.3442312981298,208.58828382838283,-3.819265676567653,-2.0414432068206736,-0.41415016501650825
155,137.8953142189219,193.40590621562157,206.934725660066,0.15341721672166386,-0.9383250825082428,-1.6535581683168346
156,137.85036097359736,193.20399133663366,206.83298267326734,-0.044953245324535374,-0.20191487898790683,-0.10174298679865501
157,137.89809887238724,193.1952248349835,206.87159997249725,0.047737898789876,-0.008766501650171676,0.038617299229912305
158,136.0400268151815,190.63944238173818,204.11422923542355,-1.8580720572057317,-2.555782453245314,-2.7573707370736997
159,135.8138888888889,192.10979785478548,203.9010347909791,-0.22613792629260843,1.4703554730473058,-0.21319444444444002
160,135.81341446644663,192.11015882838285,203.8995358910891,-0.0004744224422665866,0.00036097359736686485,-0.0014988998900093975
161,135.8141054730473,192.11052667766776,203.89558237073706,0.0006910066006753368,0.00036784928491329083,-0.003953520352041551
162,135.5917938668867,193.79309680968097,204.0805899339934,-0.2223116061606163,1.6825701320132112,0.1850075632563346
163,135.87153121562156,195.1589968371837,204.4656662541254,0.27973734873486933,1.3659000275027324,0.38507632013201487
164,135.8710121012101,195.16000412541254,204.46261688668866,-0.0005191144114462531,0.0010072882288341134,-0.0030493674367448875
165,135.8714555830583,195.1598356710671,204.46328726622662,0.000443481848179772,-0.00016845434544165983,0.0006703795379507937
166,135.7137101210121,195.20065662816282,204.68312706270626,-0.15774546204619355,0.04082095709571831,0.21983979647964702
167,135.86265126512652,195.29580583058305,204.79058718371837,0.14894114411441706,0.09514920242023095,0.10746012101211022
168,135.85757700770077,195.29813668866888,204.77818344334435,-0.005074257425746964,0.0023308580858270034,-0.012403740374026029
169,135.67857191969196,194.9761035478548,204.56508525852584,-0.17900508800880743,-0.3220331408140851,-0.21309818481850584
170,135.65138201320133,194.95463765126513,204.54681999449946,-0.027189906490633575,-0.02146589658966036,-0.01826526402638251
171,135.6504228547855,194.9545963971397,204.54496699669966,-0.0009591584158386013,-4.125412542066442e-05,-0.0018529977998014147
172,135.8752819031903,194.94384282178217,204.3917698019802,0.22485904840482362,-0.010753575357540512,-0.1531971947194677
173,135.8767395489549,194.945073569857,204.3943000550055,0.001457645764588733,0.0012307480748177113,0.0025302530252986344
174,157.30221053355336,182.82102585258525,191.5122799779978,21.425470984598462,-12.124047717271736,-12.882020077007695
175,156.94759350935092,182.98412747524753,191.5704689218922,-0.35461702420244023,0.1631016226622819,0.05818894389440743
176,156.94481573157316,182.98435093509352,191.56761551155117,-0.0027777777777657775,0.00022345984598359792,-0.0028534103410322587
177,156.95822332233223,182.9857157590759,191.58632769526952,0.013407590759072718,0.0013648239823851327,0.018712183718349706
178,156.38507288228823,182.94684405940595,191.7422786028603,-0.5731504400440031,-0.038871699669954296,0.15595090759077834
179,156.18590484048406,182.94353341584159,191.92375550055004,-0.19916804180417103,-0.003310643564361726,0.18147689768974828
180,157.17140745324534,183.51383388338834,191.97907384488448,0.9855026127612803,0.5703004675467582,0.05531834433443805
181,157.18423748624863,183.51317381738173,191.99038091309131,0.012830033003297103,-0.0006600660066169439,0.011307068206832582
182,157.48292766776677,183.5444960121012,191.72974766226622,0.29869018151813975,0.03132219471947906,-0.26063325082509436
183,157.75684130913092,183.64066625412542,191.70733635863587,0.2739136413641461,0.09617024202421476,-0.022411303630349266
184,157.7493846259626,183.63957989548956,191.7020214521452,-0.007456683168328482,-0.0010863586358595967,-0.005314906490667681
185,157.86451457645765,183.636925880088,191.64754194169416,0.11512995049506003,-0.0026540154015606277,-0.0544795104510456
186,158.07659172167217,183.70270214521452,191.3658243949395,0.21207714521452203,0.06577626512651591,-0.2817175467546633
187,158.09930211771177,183.6996252750275,191.38343303080308,0.022710396039599345,-0.0030768701870158566,0.017608635863581412
188,158.0914844609461,183.916501650165,191.42985767326732,-0.007817656765666925,0.21687637513750246,0.04642464246424538
189,158.10394664466446,183.91980885588558,191.44662059955996,0.01246218371835539,0.003307205720574302,0.016762926292642533
190,158.0900336908691,183.92965484048406,191.43685024752475,-0.013912953795369276,0.009845984598484847,-0.009770352035218366
191,158.10890401540155,183.94119224422442,191.45910341034104,0.018870324532457516,0.011537403740362606,0.0222531628162983
192,157.8935540429043,183.9398102310231,191.62636826182617,-0.21534997249725052,-0.001382013201322252,0.16726485148512893
193,157.8820819581958,183.92791529152916,191.61222153465346,-0.011472084708486818,-0.011894939493942047,-0.014146727172715146
194,157.8984839108911,183.91175742574256,191.61954757975798,0.016401952695275668,-0.01615786578659595,0.0073260451045200625
195,157.85688600110012,183.71440456545653,191.5251512651265,-0.04159790979096556,-0.19735286028603127,-0.09439631463146725
196,157.85784172167217,183.7132253850385,191.52926292629263,0.0009557205720511774,-0.0011791804180347754,0.004111661166120939
197,158.07829001650165,183.70498143564356,191.35805830583058,0.22044829482948103,-0.008243949394938,-0.1712046204620492
198,158.09842546754675,183.70350660066006,191.37172373487348,0.020135451045092623,-0.0014748349834974306,0.013665429042902133
199,158.01125550055005,183.55198707370738,191.1703176567657,-0.08716996699669721,-0.15151952695268278,-0.20140607810779443
200,158.0118227447745,183.55231710671066,191.17057205720573,0.0005672442244417653,0.00033003300328005025,0.0002544004400419908
201,158.04646589658967,183.66134488448844,191.22785341034103,0.03464315181517463,0.10902777777778283,0.05728135313529492
202,157.98390745324534,183.71044416941695,191.17978204070408,-0.06255844334432936,0.04909928492850213,-0.04807136963694347
203,157.95249587458747,183.69180418041805,191.13700151265127,-0.03141157865786681,-0.01863998899889907,-0.04278052805281618
204,157.7374724972497,183.68687431243126,191.3116405390539,-0.2150233773377579,-0.0049298679867888495,0.1746390264026445
205,157.7359357810781,183.68400715071508,191.31882907040705,-0.0015367161716142164,-0.002867161716181954,0.007188531353136796
206,157.8163710121012,183.67928011551155,191.36959570957094,0.08043523102310246,-0.004727035203529795,0.05076663916389634
207,157.84958745874587,183.5651643289329,191.34000618811882,0.033216446644672715,-0.11411578657865107,-0.02958952145212379
208,157.86207714521453,183.56569719471946,191.34651402640264,0.012489686468654781,0.0005328657865675268,0.00650783828382373
209,157.82320544554455,183.64619430693068,191.4147036578658,-0.03887169966998272,0.08049711221121925,0.06818963146315582
210,158.04996218371838,183.63884075907592,191.25556243124313,0.22675673817383313,-0.00735354785476261,-0.1591412266226655
211,158.10633594609462,183.70888338833885,191.36996699669967,0.056373762376239256,0.07004262926292881,0.11440456545653888
212,158.1019801980198,183.70985286028602,191.367474559956,-0.00435574807482908,0.0009694719471724511,-0.002492436743665394
213,158.10379537953796,183.70868055555556,191.38118811881188,0.001815181518168174,-0.0011723047304599277,0.013713558855869223
214,158.00437637513753,183.95829207920792,191.77878162816282,-0.09941900440043128,0.24961152365236217,0.3975935093509406
215,157.76911441144114,183.92968921892188,191.97738586358636,-0.23526196369638797,-0.028602860286042642,0.1986042354235451
216,157.79507700770077,183.92484185918593,192.0049298679868,0.02596259625963171,-0.004847359735947521,0.027544004400425592
217,157.6957955170517,183.9288950770077,192.10141982948295,-0.09928149064907643,0.004053217821763155,0.09648996149616096
218,157.4230198019802,184.08564700220023,192.43431655665566,-0.27277571507150356,0.15675192519253756,0.33289672717270946
219,157.03617299229924,184.03005363036303,192.2176464521452,-0.38684680968094654,-0.055593371837204586,-0.21667010451045599
220,157.0328795379538,183.8307205720572,192.14279771727172,-0.0032934543454530285,-0.19933305830582526,-0.07484873487348409
221,157.022975110011,183.83108498349836,192.12325357535752,-0.009904427942785787,0.0003644114411542887,-0.019544141914195734
222,157.01242436743675,183.8405184268427,192.1173404840484,-0.010550742574253036,0.009433443344335046,-0.005913091309110996
223,157.0147449119912,183.86629881738173,192.10566556655667,0.00232054455443631,0.025780390539040354,-0.011674917491745873
224,157.21660134763476,183.83652709020902,191.941900440044,0.20185643564357747,-0.029771727172715146,-0.16376512651265784
225,157.39417285478547,183.90883182068208,192.13344334433444,0.17757150715070225,0.07230473047306418,0.1915429042904293
226,157.38953520352035,184.11459364686468,192.17985423542353,-0.004637651265113618,0.2057618261825951,0.046410891089095685
227,157.38130156765678,184.0627887788779,192.155277090209,-0.008233635863575728,-0.05180486798678885,-0.024577145214522034
228,157.35996974697468,184.06103204070408,192.1350316281628,-0.02133182068209294,-0.0017567381738103904,-0.02024546204620492
229,157.39124724972498,184.0581648789879,192.15407728272828,0.03127750275029939,-0.002867161716181954,0.019045654565474024
230,157.1613551980198,184.02491405390538,192.3081614411441,-0.22989205170517835,-0.03325082508251853,0.15408415841582723
231,157.1640882838284,184.02476622662266,192.31034790979098,0.002733085808586111,-0.00014782728271711676,0.0021864686468688888
232,157.10757356985698,184.03063806380638,192.2677839658966,-0.05651471397140995,0.005871837183718753,-0.04256394389437901
233,157.09973872387238,183.93040429042904,192.24948776127613,-0.007834845984604044,-0.10023377337734019,-0.018296204620469325
234,157.0045998349835,183.79179730473047,192.10222772277228,-0.09513888888886868,-0.13860698569857277,-0.14726003850384473
235,157.03023239823983,183.84336496149615,192.11251031353135,0.025632563256323238,0.05156765676568398,0.01028259075906135
236,157.25458608360836,183.83329207920792,191.9593509350935,0.22435368536852707,-0.010072882288227447,-0.15315937843783445
237,157.25628781628163,183.8330101760176,191.9600110011001,0.0017017326732684523,-0.00028190319031295985,0.0006600660065885222
238,157.29180761826183,183.83614548954895,192.01915222772277,0.03551980198020033,0.0031353135313452185,0.059141226622671184
239,157.2990305280528,183.83622799779977,192.0265401540154,0.007222909790982612,8.250825081290714e-05,0.007387926292636848
240,157.4046445269527,184.096875,192.17674642464246,0.10561399889988365,0.26064700220024406,0.15020627062705216
241,157.27672579757976,183.96658415841586,192.06885657315732,-0.12791872937293647,-0.13029084158415571,-0.1078898514851403
242,157.07619293179317,183.96370324532452,192.24317244224423,-0.20053286578658458,-0.0028809130913316494,0.17431586908691088
243,157.1373281078108,184.08130156765677,192.30177048954894,0.06113517601761487,0.11759832233224188,0.058598047304712964
244,157.1522689768977,184.08241886688668,192.31712733773378,0.014940869086899511,0.0011172992299179896,0.015356848184836736
245,157.15588215071506,184.0870805830583,192.32137651265126,0.0036131738173708072,0.004661716171625585,0.004249174917475784
246,157.08416872937295,183.8944960121012,192.19605335533552,-0.07171342134211045,-0.19258457095710924,-0.12532315731573362
